user_id,region,operator,registration_date
1394,Porto-Novo,MTN,2025-11-11
1395,Bohicon,Celtiis,2025-07-19
1396,Cotonou,Celtiis,2025-12-30
1397,Porto-Novo,Celtiis,2025-03-23
1398,Cotonou,Moov,2025-04-07
1399,Cotonou,MTN,2026-01-08
1400,Porto-Novo,Celtiis,2026-02-24
1401,Porto-Novo,MTN,2025-07-31
1402,Porto-Novo,MTN,2025-03-05
1403,Abomey,Celtiis,2025-07-08
1404,Abomey,Celtiis,2025-06-08
1405,Bohicon,Moov,2025-09-14
1406,Parakou,Celtiis,2025-11-06
1407,Abomey,MTN,2025-12-07
1408,Parakou,MTN,2025-12-25
1409,Cotonou,Moov,2025-03-15
1410,Porto-Novo,Moov,2025-03-11
1411,Bohicon,Celtiis,2025-11-27
1412,Bohicon,Celtiis,2025-11-23
1413,Cotonou,Moov,2026-02-05
1414,Abomey,MTN,2026-01-25
1415,Parakou,Celtiis,2025-10-28
1416,Cotonou,Celtiis,2025-09-14
1417,Cotonou,Moov,2025-07-12
1418,Parakou,MTN,2026-01-23
1419,Abomey,Celtiis,2025-07-26
1420,Cotonou,MTN,2025-10-06
1421,Cotonou,MTN,2025-12-22
1422,Bohicon,Celtiis,2025-05-24
1423,Bohicon,MTN,2026-01-23
1424,Bohicon,Celtiis,2025-06-08
1425,Parakou,MTN,2025-04-17
1426,Parakou,Moov,2025-11-11
1427,Cotonou,MTN,2025-08-20
1428,Cotonou,MTN,2025-12-30
1429,Porto-Novo,Celtiis,2025-03-12
1430,Abomey,MTN,2025-12-31
1431,Cotonou,Moov,2025-10-05
1432,Abomey,Moov,2025-05-10
1433,Parakou,MTN,2025-03-19
1434,Cotonou,Celtiis,2025-05-21
1435,Porto-Novo,MTN,2025-12-31
1436,Cotonou,Celtiis,2025-10-27
1437,Parakou,Moov,2025-10-05
1438,Bohicon,Celtiis,2025-05-24
1439,Porto-Novo,MTN,2025-03-22
1440,Porto-Novo,Moov,2025-04-20
1441,Bohicon,Celtiis,2025-12-25
1442,Parakou,Moov,2025-12-10
1443,Bohicon,Celtiis,2025-04-25
1444,Porto-Novo,Celtiis,2025-11-25
1445,Cotonou,MTN,2025-06-04
1446,Parakou,Moov,2025-07-12
1447,Porto-Novo,MTN,2025-08-07
1448,Parakou,MTN,2025-06-22
1449,Cotonou,Celtiis,2026-01-18
1450,Abomey,MTN,2026-01-13
1451,Cotonou,MTN,2025-10-21
1452,Parakou,Moov,2025-12-28
1453,Bohicon,Celtiis,2025-08-01
1454,Abomey,MTN,2025-12-23
1455,Parakou,Moov,2025-05-09
1456,Cotonou,Moov,2026-01-16
1457,Abomey,Moov,2025-06-15
1458,Abomey,MTN,2025-07-06
1459,Abomey,Celtiis,2025-03-15
1460,Abomey,Moov,2025-06-10
1461,Porto-Novo,Celtiis,2025-06-19
1462,Bohicon,Moov,2026-02-06
1463,Cotonou,Moov,2025-04-11
1464,Abomey,Moov,2025-06-16
1465,Abomey,Moov,2025-10-30
1466,Abomey,Moov,2025-09-16
1467,Abomey,Celtiis,2026-01-20
1468,Cotonou,Moov,2025-03-13
1469,Porto-Novo,Moov,2025-06-20
1470,Bohicon,Moov,2025-10-14
1471,Porto-Novo,Moov,2025-10-14
1472,Parakou,Moov,2025-04-11
1473,Parakou,Moov,2025-05-09
1474,Parakou,Celtiis,2025-09-17
1475,Abomey,Celtiis,2026-02-15
1476,Cotonou,Moov,2025-10-02
1477,Abomey,Celtiis,2025-11-19
1478,Abomey,Moov,2025-02-26
1479,Cotonou,MTN,2026-01-11
1480,Abomey,MTN,2025-08-03
1481,Cotonou,Moov,2025-10-02
1482,Bohicon,Moov,2025-06-25
1483,Parakou,Moov,2025-07-06
1484,Porto-Novo,MTN,2025-05-09
1485,Abomey,Moov,2026-01-28
1486,Parakou,MTN,2025-04-14
1487,Bohicon,MTN,2025-05-27
1488,Bohicon,MTN,2026-02-04
1489,Bohicon,MTN,2026-01-21
1490,Abomey,MTN,2025-05-06
1491,Bohicon,MTN,2025-06-15
1492,Porto-Novo,Celtiis,2025-06-20
1493,Abomey,Celtiis,2025-11-12
1494,Bohicon,MTN,2025-08-09
1495,Porto-Novo,Moov,2025-07-31
1496,Bohicon,Celtiis,2026-01-14
1497,Bohicon,Moov,2025-04-13
1498,Abomey,Celtiis,2026-02-05
1499,Abomey,Celtiis,2026-02-11
1500,Parakou,Celtiis,2025-06-25
1501,Cotonou,Moov,2025-03-16
1502,Parakou,Celtiis,2025-12-03
1503,Abomey,MTN,2025-12-11
1504,Abomey,Celtiis,2025-09-05
1505,Cotonou,Moov,2025-11-30
1506,Cotonou,MTN,2025-12-19
1507,Porto-Novo,Celtiis,2025-06-20
1508,Cotonou,MTN,2025-11-01
1509,Cotonou,MTN,2025-05-15
1510,Abomey,MTN,2025-09-21
1511,Porto-Novo,MTN,2025-11-10
1512,Cotonou,Celtiis,2025-11-25
1513,Parakou,MTN,2026-02-25
1514,Abomey,Celtiis,2025-08-17
1515,Abomey,MTN,2025-06-28
1516,Bohicon,Moov,2025-11-13
1517,Abomey,MTN,2026-01-20
1518,Bohicon,Moov,2025-06-10
1519,Cotonou,Moov,2025-10-15
1520,Abomey,MTN,2025-10-13
1521,Abomey,MTN,2025-07-04
1522,Parakou,Moov,2025-06-21
1523,Bohicon,MTN,2025-08-30
1524,Parakou,Moov,2025-07-04
1525,Cotonou,MTN,2025-12-23
1526,Porto-Novo,Moov,2025-04-05
1527,Parakou,Moov,2025-11-19
1528,Porto-Novo,Celtiis,2025-12-13
1529,Cotonou,Celtiis,2025-11-10
1530,Bohicon,MTN,2025-09-29
1531,Porto-Novo,Moov,2025-08-28
1532,Porto-Novo,Celtiis,2025-11-27
1533,Cotonou,MTN,2025-12-05
1534,Cotonou,Celtiis,2025-12-01
1535,Porto-Novo,Celtiis,2025-03-22
1536,Cotonou,Celtiis,2025-10-10
1537,Bohicon,MTN,2026-02-07
1538,Bohicon,Moov,2025-07-11
1539,Porto-Novo,MTN,2026-01-08
1540,Cotonou,Moov,2025-12-25
1541,Abomey,Moov,2025-08-16
1542,Bohicon,Moov,2025-06-26
1543,Bohicon,Celtiis,2025-10-21
1544,Abomey,MTN,2025-03-31
1545,Cotonou,Celtiis,2025-03-08
1546,Parakou,Celtiis,2025-07-06
1547,Abomey,Moov,2025-06-30
1548,Porto-Novo,Celtiis,2025-07-16
1549,Abomey,Celtiis,2025-11-21
1550,Parakou,MTN,2025-11-27
1551,Parakou,Celtiis,2025-11-02
1552,Porto-Novo,Moov,2025-02-26
1553,Abomey,MTN,2025-09-24
1554,Parakou,Celtiis,2025-10-26
1555,Cotonou,MTN,2025-08-15
1556,Abomey,MTN,2025-06-07
1557,Cotonou,Celtiis,2025-06-28
1558,Cotonou,MTN,2025-11-27
1559,Porto-Novo,MTN,2025-04-10
1560,Cotonou,Moov,2026-01-12
1561,Cotonou,Moov,2025-05-24
1562,Cotonou,MTN,2025-11-10
1563,Porto-Novo,Celtiis,2025-11-29
1564,Bohicon,MTN,2025-04-20
1565,Abomey,MTN,2025-05-05
1566,Abomey,MTN,2025-11-30
1567,Bohicon,Moov,2025-11-01
1568,Bohicon,MTN,2025-10-10
1569,Cotonou,Celtiis,2025-07-06
1570,Bohicon,Celtiis,2025-03-09
1571,Porto-Novo,MTN,2025-10-16
1572,Parakou,MTN,2025-03-22
1573,Abomey,MTN,2025-06-10
1574,Porto-Novo,Moov,2025-10-31
1575,Cotonou,Moov,2025-02-27
1576,Cotonou,Celtiis,2025-09-10
1577,Porto-Novo,Celtiis,2025-03-16
1578,Cotonou,Moov,2026-02-06
1579,Parakou,MTN,2025-04-27
1580,Bohicon,MTN,2025-12-01
1581,Cotonou,MTN,2025-10-31
1582,Bohicon,MTN,2026-01-07
1583,Cotonou,MTN,2026-02-01
1584,Porto-Novo,MTN,2025-12-15
1585,Cotonou,Celtiis,2026-01-28
1586,Cotonou,MTN,2025-08-16
1587,Porto-Novo,Celtiis,2025-10-23
1588,Abomey,MTN,2025-04-24
1589,Abomey,Celtiis,2025-08-19
1590,Porto-Novo,Moov,2026-02-11
1591,Cotonou,Moov,2026-02-08
1592,Cotonou,MTN,2026-01-11
1593,Abomey,MTN,2025-05-26
1594,Parakou,MTN,2025-09-07
1595,Abomey,Moov,2025-03-25
1596,Bohicon,Moov,2025-11-04
1597,Bohicon,Celtiis,2025-06-19
1598,Parakou,MTN,2026-01-06
1599,Porto-Novo,Celtiis,2025-08-19
1600,Cotonou,MTN,2025-08-22
1601,Porto-Novo,Moov,2025-08-04
1602,Abomey,MTN,2025-08-27
1603,Parakou,Moov,2025-08-23
1604,Cotonou,Celtiis,2025-04-05
1605,Cotonou,MTN,2025-09-05
1606,Bohicon,Moov,2025-03-01
1607,Abomey,Celtiis,2025-03-06
1608,Parakou,MTN,2025-05-17
1609,Parakou,Moov,2025-09-06
1610,Bohicon,Celtiis,2025-04-21
1611,Abomey,Moov,2025-06-06
1612,Parakou,MTN,2025-07-05
1613,Abomey,Celtiis,2026-02-20
1614,Abomey,Moov,2025-10-12
1615,Cotonou,Celtiis,2025-04-29
1616,Porto-Novo,Moov,2025-12-23
1617,Abomey,MTN,2025-12-04
1618,Porto-Novo,MTN,2025-09-30
1619,Parakou,Moov,2025-04-02
1620,Cotonou,Celtiis,2025-02-28
1621,Cotonou,MTN,2025-03-06
1622,Bohicon,Celtiis,2025-04-10
1623,Porto-Novo,Celtiis,2025-06-12
1624,Porto-Novo,MTN,2025-08-11
1625,Porto-Novo,MTN,2025-09-15
1626,Parakou,Celtiis,2025-11-05
1627,Parakou,Moov,2025-05-22
1628,Cotonou,MTN,2025-07-16
1629,Cotonou,Celtiis,2025-07-05
1630,Porto-Novo,MTN,2025-09-05
1631,Cotonou,MTN,2025-04-09
1632,Abomey,Moov,2025-11-23
1633,Porto-Novo,MTN,2025-08-23
1634,Bohicon,Moov,2025-05-22
1635,Porto-Novo,Celtiis,2025-05-21
1636,Abomey,MTN,2025-05-22
1637,Cotonou,Celtiis,2025-10-28
1638,Abomey,MTN,2025-10-18
1639,Porto-Novo,MTN,2025-03-29
1640,Cotonou,Celtiis,2025-12-24
1641,Parakou,Moov,2025-03-02
1642,Porto-Novo,Moov,2025-05-29
1643,Parakou,Celtiis,2025-07-28
1644,Parakou,Celtiis,2025-03-20
1645,Cotonou,Celtiis,2025-11-26
1646,Parakou,MTN,2025-11-25
1647,Abomey,Moov,2025-04-27
1648,Cotonou,Moov,2025-05-20
1649,Porto-Novo,Celtiis,2026-01-05
1650,Parakou,MTN,2025-03-12
1651,Cotonou,Moov,2025-09-17
1652,Porto-Novo,Moov,2025-03-11
1653,Abomey,MTN,2025-06-24
1654,Bohicon,Celtiis,2025-12-02
1655,Cotonou,Celtiis,2025-08-21
1656,Abomey,Moov,2025-10-07
1657,Abomey,MTN,2025-06-06
1658,Bohicon,Moov,2025-07-23
1659,Porto-Novo,Moov,2025-04-13
1660,Abomey,MTN,2026-02-11
1661,Cotonou,Celtiis,2025-09-03
1662,Porto-Novo,Moov,2025-10-12
1663,Parakou,Moov,2026-02-05
1664,Porto-Novo,Celtiis,2025-06-30
1665,Parakou,Celtiis,2025-07-20
1666,Abomey,MTN,2025-06-28
1667,Porto-Novo,Moov,2026-02-18
1668,Cotonou,Moov,2025-12-29
1669,Cotonou,Moov,2025-04-03
1670,Bohicon,Moov,2025-07-22
1671,Parakou,Celtiis,2025-11-03
1672,Parakou,Moov,2026-02-14
1673,Bohicon,Celtiis,2025-03-30
1674,Cotonou,MTN,2026-02-23
1675,Porto-Novo,MTN,2025-04-14
1676,Bohicon,Moov,2025-04-16
1677,Abomey,Moov,2025-09-11
1678,Porto-Novo,MTN,2025-07-20
1679,Bohicon,MTN,2025-03-01
1680,Cotonou,Moov,2026-01-27
1681,Parakou,Celtiis,2025-09-17
1682,Parakou,Celtiis,2025-10-27
1683,Parakou,MTN,2025-11-21
1684,Bohicon,MTN,2025-07-13
1685,Porto-Novo,MTN,2025-12-13
1686,Bohicon,Celtiis,2025-05-23
1687,Cotonou,Moov,2025-06-23
1688,Bohicon,Moov,2025-06-07
1689,Cotonou,Moov,2025-08-29
1690,Bohicon,Celtiis,2025-12-15
1691,Parakou,Celtiis,2026-02-05
1692,Bohicon,Moov,2025-04-15
1693,Porto-Novo,Moov,2025-10-22
1694,Cotonou,Celtiis,2025-03-16
1695,Parakou,MTN,2025-10-27
1696,Cotonou,Moov,2025-11-01
1697,Porto-Novo,Celtiis,2025-11-01
1698,Bohicon,Moov,2025-05-18
1699,Cotonou,Celtiis,2025-12-07
1700,Porto-Novo,Celtiis,2026-02-01
1701,Bohicon,Moov,2025-04-29
1702,Porto-Novo,MTN,2025-10-15
1703,Abomey,Moov,2025-10-27
1704,Cotonou,MTN,2025-06-17
1705,Parakou,Celtiis,2026-02-12
1706,Parakou,Moov,2025-10-04
1707,Parakou,MTN,2025-12-29
1708,Porto-Novo,Moov,2025-10-11
1709,Bohicon,Celtiis,2025-10-20
1710,Porto-Novo,Celtiis,2026-01-13
1711,Bohicon,Moov,2025-07-08
1712,Abomey,Celtiis,2025-09-11
1713,Porto-Novo,MTN,2025-03-05
1714,Abomey,Celtiis,2025-09-25
1715,Porto-Novo,Moov,2025-08-18
1716,Cotonou,MTN,2026-02-04
1717,Bohicon,MTN,2025-08-07
1718,Cotonou,Moov,2025-05-19
1719,Bohicon,Moov,2026-01-27
1720,Porto-Novo,Celtiis,2025-04-19
1721,Abomey,Moov,2025-11-27
1722,Bohicon,Moov,2025-08-09
1723,Abomey,Moov,2026-02-19
1724,Parakou,Celtiis,2025-04-09
1725,Cotonou,Celtiis,2026-01-26
1726,Bohicon,Moov,2025-07-07
1727,Abomey,Celtiis,2026-02-15
1728,Abomey,Moov,2025-09-02
1729,Parakou,MTN,2025-09-10
1730,Abomey,MTN,2025-05-07
1731,Bohicon,MTN,2025-11-02
1732,Bohicon,MTN,2025-10-30
1733,Cotonou,Moov,2025-11-29
1734,Bohicon,Celtiis,2025-03-14
1735,Bohicon,Celtiis,2025-06-09
1736,Abomey,Celtiis,2025-07-24
1737,Parakou,Moov,2025-04-12
1738,Abomey,Moov,2026-01-22
1739,Cotonou,MTN,2025-02-27
1740,Parakou,Moov,2025-07-21
1741,Abomey,Celtiis,2025-07-14
1742,Parakou,MTN,2025-04-16
1743,Cotonou,Celtiis,2025-06-10
1744,Cotonou,Celtiis,2025-12-31
1745,Abomey,MTN,2025-03-17
1746,Parakou,MTN,2025-09-22
1747,Bohicon,Moov,2025-03-14
1748,Abomey,Moov,2025-06-15
1749,Porto-Novo,Moov,2026-02-20
1750,Abomey,Moov,2025-07-05
1751,Parakou,Moov,2025-05-16
1752,Bohicon,Celtiis,2025-11-28
1753,Abomey,Celtiis,2025-06-09
1754,Porto-Novo,Moov,2026-01-10
1755,Bohicon,Celtiis,2025-04-12
1756,Cotonou,Moov,2025-05-22
1757,Cotonou,MTN,2025-03-23
1758,Cotonou,Celtiis,2025-07-12
1759,Cotonou,MTN,2025-04-21
1760,Parakou,Moov,2025-12-13
1761,Abomey,Celtiis,2025-03-08
1762,Porto-Novo,Celtiis,2025-05-23
1763,Parakou,Celtiis,2025-07-11
1764,Abomey,MTN,2025-10-09
1765,Cotonou,Celtiis,2025-12-22
1766,Bohicon,MTN,2025-03-29
1767,Bohicon,Celtiis,2025-06-21
1768,Parakou,Moov,2026-02-11
1769,Abomey,Moov,2025-04-08
1770,Porto-Novo,MTN,2025-10-03
1771,Porto-Novo,Celtiis,2025-05-24
1772,Bohicon,Celtiis,2025-05-09
1773,Cotonou,MTN,2025-08-06
1774,Bohicon,Moov,2025-05-08
1775,Bohicon,MTN,2025-07-22
1776,Cotonou,Celtiis,2025-05-03
1777,Cotonou,MTN,2025-04-04
1778,Bohicon,Celtiis,2025-12-26
1779,Abomey,Celtiis,2025-10-09
1780,Porto-Novo,Moov,2025-04-30
1781,Parakou,MTN,2025-12-17
1782,Cotonou,Celtiis,2025-12-14
1783,Bohicon,Moov,2025-11-11
1784,Cotonou,MTN,2026-02-01
1785,Parakou,Celtiis,2025-04-29
1786,Abomey,Moov,2025-09-25
1787,Parakou,MTN,2025-06-05
1788,Abomey,MTN,2026-01-17
1789,Abomey,MTN,2025-12-26
1790,Parakou,MTN,2025-07-20
1791,Porto-Novo,Moov,2025-04-27
1792,Porto-Novo,Moov,2025-04-16
1793,Bohicon,Moov,2026-01-06
1794,Cotonou,MTN,2025-07-04
1795,Bohicon,Moov,2025-04-24
1796,Porto-Novo,MTN,2025-08-15
1797,Porto-Novo,Moov,2025-04-06
1798,Abomey,Moov,2025-05-12
1799,Abomey,Moov,2025-11-26
1800,Porto-Novo,Celtiis,2026-01-15
1801,Cotonou,Celtiis,2025-10-27
1802,Cotonou,MTN,2025-05-23
1803,Abomey,Moov,2025-12-25
1804,Cotonou,Celtiis,2025-12-30
1805,Cotonou,Moov,2025-12-15
1806,Abomey,Moov,2025-08-28
1807,Parakou,MTN,2025-05-12
1808,Porto-Novo,Celtiis,2026-02-10
1809,Abomey,Moov,2025-08-12
1810,Porto-Novo,Moov,2025-10-21
1811,Cotonou,Celtiis,2025-07-26
1812,Porto-Novo,Celtiis,2025-11-28
1813,Bohicon,Celtiis,2025-08-14
1814,Parakou,MTN,2025-08-25
1815,Abomey,Celtiis,2025-04-01
1816,Abomey,Celtiis,2025-03-13
1817,Cotonou,Moov,2025-10-13
1818,Porto-Novo,Celtiis,2026-01-19
1819,Parakou,Celtiis,2025-03-20
1820,Porto-Novo,MTN,2025-11-24
1821,Cotonou,Moov,2025-05-10
1822,Bohicon,Celtiis,2025-04-04
1823,Abomey,MTN,2025-11-27
1824,Porto-Novo,MTN,2025-08-15
1825,Abomey,MTN,2025-10-17
1826,Parakou,Moov,2025-10-24
1827,Parakou,Moov,2025-10-21
1828,Parakou,Celtiis,2025-11-28
1829,Parakou,MTN,2025-12-17
1830,Abomey,Celtiis,2025-10-28
1831,Porto-Novo,Moov,2026-02-09
1832,Bohicon,Celtiis,2025-07-14
1833,Parakou,Celtiis,2025-12-10
1834,Parakou,Moov,2025-11-26
1835,Parakou,Moov,2026-01-10
1836,Abomey,MTN,2025-12-18
1837,Cotonou,Moov,2025-08-13
1838,Bohicon,Moov,2025-03-24
1839,Cotonou,Moov,2025-06-27
1840,Abomey,Moov,2025-03-20
1841,Cotonou,Celtiis,2026-01-09
1842,Porto-Novo,Celtiis,2025-03-22
1843,Cotonou,Celtiis,2025-12-11
1844,Porto-Novo,MTN,2025-05-30
1845,Bohicon,Celtiis,2025-12-13
1846,Porto-Novo,MTN,2025-12-07
1847,Cotonou,Moov,2025-04-04
1848,Porto-Novo,Celtiis,2025-08-14
1849,Cotonou,Moov,2026-02-04
1850,Cotonou,Celtiis,2026-01-02
1851,Bohicon,Moov,2025-04-10
1852,Bohicon,Moov,2026-02-01
1853,Parakou,Moov,2025-05-14
1854,Bohicon,MTN,2025-10-23
1855,Parakou,MTN,2025-04-20
1856,Bohicon,Celtiis,2025-12-03
1857,Abomey,Celtiis,2025-11-09
1858,Abomey,Celtiis,2025-04-03
1859,Cotonou,MTN,2025-07-16
1860,Porto-Novo,Celtiis,2026-02-23
1861,Abomey,Celtiis,2025-11-03
1862,Parakou,MTN,2025-08-27
1863,Bohicon,Moov,2025-06-20
1864,Bohicon,MTN,2025-03-09
1865,Abomey,Celtiis,2025-05-27
1866,Bohicon,Celtiis,2025-11-22
1867,Bohicon,MTN,2026-01-09
1868,Porto-Novo,Celtiis,2025-03-01
1869,Porto-Novo,Moov,2025-04-14
1870,Abomey,MTN,2025-04-24
1871,Cotonou,Celtiis,2026-01-05
1872,Abomey,Moov,2025-04-21
1873,Cotonou,MTN,2025-04-13
1874,Parakou,MTN,2025-04-09
1875,Porto-Novo,Moov,2026-01-13
1876,Bohicon,Moov,2025-07-25
1877,Abomey,MTN,2025-09-15
1878,Parakou,Celtiis,2026-02-20
1879,Abomey,Moov,2025-06-22
1880,Cotonou,Moov,2025-11-24
1881,Cotonou,MTN,2025-07-27
1882,Cotonou,Celtiis,2025-06-15
1883,Bohicon,MTN,2025-07-06
1884,Bohicon,MTN,2025-12-06
1885,Abomey,MTN,2026-02-13
1886,Parakou,Moov,2025-04-19
1887,Cotonou,Celtiis,2025-03-26
1888,Parakou,Celtiis,2025-06-08
1889,Parakou,MTN,2025-03-04
1890,Porto-Novo,Moov,2025-03-31
1891,Abomey,Moov,2025-03-09
1892,Porto-Novo,Moov,2025-03-27
1893,Parakou,MTN,2025-09-11
1894,Porto-Novo,Celtiis,2025-08-29
1895,Cotonou,MTN,2025-06-18
1896,Porto-Novo,MTN,2025-09-21
1897,Abomey,MTN,2025-05-24
1898,Cotonou,MTN,2025-05-31
1899,Abomey,Moov,2025-05-25
1900,Bohicon,MTN,2025-04-18
1901,Parakou,Moov,2025-10-06
1902,Parakou,MTN,2025-09-16
1903,Abomey,Moov,2026-01-12
1904,Bohicon,MTN,2025-11-25
1905,Bohicon,Moov,2025-02-28
1906,Cotonou,Celtiis,2025-03-26
1907,Abomey,Moov,2025-03-24
1908,Porto-Novo,MTN,2025-09-19
1909,Porto-Novo,Celtiis,2026-01-07
1910,Cotonou,Celtiis,2025-06-22
1911,Bohicon,MTN,2025-03-28
1912,Porto-Novo,Celtiis,2025-11-19
1913,Porto-Novo,Moov,2025-04-19
1914,Bohicon,MTN,2025-05-15
1915,Abomey,MTN,2025-04-09
1916,Parakou,MTN,2025-11-01
1917,Abomey,Moov,2025-08-10
1918,Abomey,Celtiis,2026-02-01
1919,Bohicon,Celtiis,2025-04-21
1920,Cotonou,Celtiis,2025-06-04
1921,Bohicon,Celtiis,2025-04-24
1922,Porto-Novo,Celtiis,2025-03-28
1923,Abomey,Celtiis,2025-10-12
1924,Abomey,MTN,2025-05-11
1925,Porto-Novo,Celtiis,2025-09-29
1926,Abomey,MTN,2025-12-25
1927,Parakou,MTN,2025-06-29
1928,Bohicon,Celtiis,2025-06-30
1929,Abomey,Celtiis,2025-10-10
1930,Cotonou,Moov,2025-07-03
1931,Parakou,Moov,2025-11-27
1932,Abomey,Moov,2025-08-02
1933,Bohicon,MTN,2025-09-01
1934,Porto-Novo,MTN,2025-07-24
1935,Bohicon,MTN,2025-03-09
1936,Parakou,Celtiis,2025-10-06
1937,Parakou,Moov,2026-02-12
1938,Bohicon,Celtiis,2026-02-03
1939,Parakou,Celtiis,2025-05-06
1940,Porto-Novo,Celtiis,2025-05-29
1941,Cotonou,Celtiis,2025-09-17
1942,Porto-Novo,MTN,2025-12-04
1943,Parakou,Celtiis,2025-07-20
1944,Parakou,Moov,2025-08-20
1945,Bohicon,Celtiis,2025-06-06
1946,Porto-Novo,Celtiis,2025-03-16
1947,Porto-Novo,MTN,2026-02-12
1948,Abomey,MTN,2025-11-02
1949,Porto-Novo,Moov,2025-07-16
1950,Porto-Novo,Moov,2025-11-29
1951,Bohicon,Moov,2025-10-20
1952,Cotonou,Moov,2025-07-01
1953,Cotonou,Celtiis,2025-04-08
1954,Abomey,MTN,2025-10-21
1955,Cotonou,MTN,2025-12-25
1956,Porto-Novo,MTN,2025-09-05
1957,Abomey,MTN,2025-07-04
1958,Bohicon,Celtiis,2025-11-23
1959,Parakou,Celtiis,2026-01-13
1960,Parakou,Moov,2025-04-10
1961,Porto-Novo,MTN,2025-12-30
1962,Bohicon,Celtiis,2025-04-11
1963,Abomey,Moov,2026-01-09
1964,Bohicon,MTN,2025-02-27
1965,Porto-Novo,Moov,2025-06-15
1966,Cotonou,MTN,2026-02-17
1967,Parakou,Celtiis,2025-06-04
1968,Abomey,Moov,2026-01-07
1969,Parakou,Celtiis,2025-05-04
1970,Bohicon,Moov,2025-11-18
1971,Parakou,Celtiis,2025-11-18
1972,Abomey,Moov,2025-04-03
1973,Porto-Novo,Moov,2025-12-29
1974,Abomey,Moov,2025-11-12
1975,Parakou,Celtiis,2025-03-04
1976,Cotonou,MTN,2025-11-19
1977,Parakou,Moov,2026-01-17
1978,Porto-Novo,Moov,2025-04-17
1979,Parakou,MTN,2025-07-22
1980,Parakou,MTN,2025-05-08
1981,Abomey,MTN,2025-08-11
1982,Abomey,Moov,2025-03-02
1983,Abomey,Moov,2025-09-15
1984,Bohicon,Celtiis,2025-08-05
1985,Cotonou,MTN,2025-08-19
1986,Bohicon,MTN,2026-02-21
1987,Abomey,MTN,2026-02-16
1988,Porto-Novo,Moov,2025-12-26
1989,Parakou,Moov,2026-01-05
1990,Abomey,Celtiis,2025-06-20
1991,Cotonou,MTN,2025-05-23
1992,Parakou,Moov,2025-07-05
1993,Porto-Novo,MTN,2026-01-27
1994,Parakou,MTN,2025-06-27
1995,Cotonou,Celtiis,2025-05-05
1996,Cotonou,MTN,2025-09-02
1997,Cotonou,Moov,2025-04-16
1998,Cotonou,Moov,2025-09-29
1999,Abomey,MTN,2025-07-03
2000,Abomey,Moov,2025-12-24
2001,Abomey,Celtiis,2025-04-13
2002,Parakou,Moov,2025-05-10
2003,Porto-Novo,MTN,2025-08-14
2004,Parakou,MTN,2025-02-26
2005,Porto-Novo,Moov,2025-05-28
2006,Bohicon,MTN,2025-06-01
2007,Parakou,Moov,2026-02-06
2008,Porto-Novo,Celtiis,2026-01-19
2009,Cotonou,MTN,2026-02-22
2010,Cotonou,MTN,2025-12-04
2011,Bohicon,MTN,2025-05-05
2012,Parakou,MTN,2025-12-30
2013,Cotonou,MTN,2025-12-17
2014,Parakou,Celtiis,2026-02-13
2015,Bohicon,Moov,2025-09-09
2016,Parakou,MTN,2025-05-24
2017,Bohicon,Moov,2025-07-30
2018,Cotonou,Moov,2025-12-20
2019,Porto-Novo,Celtiis,2025-12-16
2020,Porto-Novo,MTN,2025-10-31
2021,Bohicon,MTN,2025-06-09
2022,Abomey,Celtiis,2025-08-13
2023,Abomey,Celtiis,2025-05-02
2024,Cotonou,Moov,2025-08-31
2025,Bohicon,Moov,2025-12-08
2026,Parakou,MTN,2025-09-16
2027,Cotonou,Celtiis,2025-06-10
2028,Bohicon,Moov,2025-07-20
2029,Cotonou,Moov,2025-05-06
2030,Bohicon,Moov,2025-03-14
2031,Abomey,Moov,2025-06-09
2032,Parakou,Moov,2025-06-20
2033,Cotonou,Moov,2025-06-11
2034,Abomey,Celtiis,2025-10-07
2035,Cotonou,Celtiis,2025-07-21
2036,Parakou,Celtiis,2025-08-16
2037,Parakou,MTN,2025-10-14
2038,Cotonou,Celtiis,2025-07-18
2039,Abomey,Moov,2025-11-23
2040,Cotonou,Celtiis,2025-03-12
2041,Bohicon,Moov,2025-08-03
2042,Cotonou,MTN,2025-08-13
2043,Porto-Novo,MTN,2025-03-20
2044,Bohicon,MTN,2025-05-06
2045,Bohicon,MTN,2026-01-29
2046,Cotonou,MTN,2025-07-16
2047,Abomey,Celtiis,2025-12-01
2048,Abomey,Moov,2025-04-22
2049,Porto-Novo,MTN,2025-07-02
2050,Porto-Novo,Celtiis,2026-02-01
2051,Cotonou,Celtiis,2025-09-04
2052,Porto-Novo,Moov,2025-06-16
2053,Porto-Novo,Moov,2025-05-01
2054,Abomey,MTN,2025-03-02
2055,Abomey,Celtiis,2025-12-06
2056,Abomey,MTN,2025-12-25
2057,Parakou,MTN,2026-01-27
2058,Porto-Novo,Moov,2025-04-28
2059,Porto-Novo,MTN,2025-06-27
2060,Parakou,MTN,2026-01-06
2061,Bohicon,Moov,2025-04-05
2062,Bohicon,MTN,2025-11-23
2063,Bohicon,MTN,2025-03-07
2064,Abomey,Celtiis,2025-05-05
2065,Cotonou,Celtiis,2025-03-10
2066,Porto-Novo,Celtiis,2025-04-30
2067,Bohicon,Moov,2025-08-25
2068,Cotonou,Moov,2026-01-22
2069,Porto-Novo,Moov,2025-03-17
2070,Parakou,MTN,2025-09-12
2071,Cotonou,MTN,2025-04-05
