transaction_id,user_id,transaction_type,amount,transaction_date
23044,4570,withdraw,11112.52,2026-01-31 12:50:07
23045,4587,deposit,26396.79,2026-02-15 12:50:07
23046,4697,deposit,48923.13,2025-04-06 12:50:07
23047,1992,transfer,37441.03,2025-09-08 12:50:07
23048,3421,transfer,37388.42,2025-06-13 12:50:07
23049,4852,withdraw,33085.53,2025-09-05 12:50:07
23050,3331,deposit,41481.34,2025-04-02 12:50:07
23051,2958,deposit,34762.79,2025-09-18 12:50:07
23052,637,transfer,40542.67,2026-02-20 12:50:07
23053,63,deposit,19578.54,2025-09-08 12:50:07
23054,3223,deposit,5443.97,2025-03-04 12:50:07
23055,768,deposit,41977.11,2025-12-11 12:50:07
23056,760,transfer,49191.53,2026-01-29 12:50:07
23057,3988,withdraw,29580.77,2026-02-24 12:50:07
23058,4863,withdraw,46825.93,2025-05-29 12:50:07
23059,2634,transfer,9830.76,2025-05-15 12:50:07
23060,838,deposit,10793.11,2025-05-16 12:50:07
23061,4476,withdraw,16062.6,2025-06-11 12:50:07
23062,411,transfer,22589.43,2025-09-30 12:50:07
23063,1751,withdraw,16921.72,2025-06-16 12:50:07
23064,4585,withdraw,11891.58,2025-04-12 12:50:07
23065,4483,deposit,49112.44,2025-12-23 12:50:07
23066,1418,withdraw,40106.05,2026-02-14 12:50:07
23067,961,transfer,46563.76,2025-11-20 12:50:07
23068,2282,deposit,46307.48,2025-08-26 12:50:07
23069,1794,transfer,37088.3,2025-03-11 12:50:07
23070,2043,withdraw,31868.1,2025-04-10 12:50:07
23071,85,withdraw,45373.75,2025-07-13 12:50:07
23072,2930,withdraw,2635.44,2025-07-07 12:50:07
23073,4776,transfer,3588.36,2025-06-17 12:50:07
23074,2497,withdraw,42971.93,2025-06-10 12:50:07
23075,2926,withdraw,23553.32,2025-08-12 12:50:07
23076,3086,withdraw,44873.13,2025-12-27 12:50:07
23077,3461,deposit,24291.11,2025-05-23 12:50:07
23078,1553,transfer,29897.79,2025-08-10 12:50:07
23079,4231,withdraw,10052.67,2025-05-15 12:50:07
23080,2315,deposit,40339.73,2026-02-25 12:50:07
23081,3502,withdraw,45366.41,2026-01-06 12:50:07
23082,675,transfer,22139.43,2025-12-09 12:50:07
23083,4232,transfer,29205.9,2025-11-30 12:50:07
23084,2645,transfer,36429.74,2025-04-01 12:50:07
23085,3389,transfer,7850.42,2025-03-18 12:50:07
23086,2723,deposit,23427.25,2025-11-08 12:50:07
23087,1452,transfer,13594.71,2025-06-21 12:50:07
23088,2523,withdraw,6038.66,2025-04-17 12:50:07
23089,233,transfer,34817.08,2025-03-03 12:50:07
23090,967,transfer,23271.03,2026-01-04 12:50:07
23091,444,transfer,7305.87,2025-04-20 12:50:07
23092,456,withdraw,23701.79,2025-07-13 12:50:07
23093,2792,withdraw,19544.86,2025-05-03 12:50:07
23094,387,deposit,39842.72,2025-03-17 12:50:07
23095,4299,transfer,7733.72,2025-09-06 12:50:07
23096,2641,deposit,24180.55,2025-11-19 12:50:07
23097,1345,withdraw,9310.54,2025-03-29 12:50:07
23098,4497,withdraw,12673.56,2025-06-06 12:50:07
23099,1371,transfer,14151.47,2025-10-12 12:50:07
23100,3428,transfer,26453.78,2025-04-15 12:50:07
23101,1118,transfer,30348.91,2026-02-05 12:50:07
23102,3281,withdraw,13810.45,2025-11-19 12:50:07
23103,4493,transfer,18373.24,2025-11-18 12:50:07
23104,3017,transfer,34211.1,2025-07-17 12:50:07
23105,2359,transfer,15865.71,2025-02-26 12:50:07
23106,3386,transfer,22503.52,2026-01-11 12:50:07
23107,1998,deposit,45894.73,2025-03-25 12:50:07
23108,2559,transfer,49568.12,2025-09-03 12:50:07
23109,3795,transfer,2496.89,2025-10-23 12:50:07
23110,2448,withdraw,19709.32,2025-08-20 12:50:07
23111,2975,deposit,40922.85,2025-07-08 12:50:07
23112,799,deposit,7938.39,2025-06-07 12:50:07
23113,372,deposit,24885.19,2026-01-27 12:50:07
23114,3389,transfer,39580.83,2025-07-05 12:50:07
23115,4616,transfer,10064.96,2025-10-19 12:50:07
23116,420,withdraw,43865.45,2026-01-19 12:50:07
23117,2541,deposit,33781.45,2025-04-08 12:50:07
23118,3617,transfer,28790.51,2025-07-12 12:50:07
23119,4924,transfer,44536.69,2025-12-31 12:50:07
23120,1296,withdraw,35349.23,2026-02-20 12:50:07
23121,4196,transfer,10407.07,2025-12-15 12:50:07
23122,370,transfer,5211.33,2025-05-03 12:50:07
23123,339,withdraw,24489.63,2025-08-13 12:50:07
23124,3133,transfer,3746.6,2026-02-13 12:50:07
23125,24,transfer,4945.88,2025-09-03 12:50:07
23126,1690,transfer,4006.73,2025-07-13 12:50:07
23127,673,deposit,40840.41,2025-11-13 12:50:07
23128,4314,withdraw,21992.77,2025-11-15 12:50:07
23129,894,withdraw,11748.34,2025-05-02 12:50:07
23130,1669,deposit,43264.86,2025-10-22 12:50:07
23131,1429,transfer,32143.14,2025-10-03 12:50:07
23132,4766,withdraw,28182.82,2025-09-01 12:50:07
23133,1366,withdraw,24090.72,2025-03-22 12:50:07
23134,3545,deposit,8127.29,2025-07-23 12:50:07
23135,668,withdraw,4775.48,2025-09-15 12:50:07
23136,2748,deposit,24969.31,2026-01-31 12:50:07
23137,1758,transfer,9288.41,2025-05-25 12:50:07
23138,3118,deposit,21624.15,2025-11-13 12:50:07
23139,2988,transfer,27601.2,2025-06-29 12:50:07
23140,2961,transfer,22460.48,2025-06-15 12:50:07
23141,1569,transfer,22220.39,2025-08-24 12:50:07
23142,2902,withdraw,12981.35,2025-11-26 12:50:07
23143,2874,withdraw,1312.53,2025-12-22 12:50:07
23144,1754,deposit,33087.32,2025-04-04 12:50:07
23145,4724,deposit,12944.72,2025-03-25 12:50:07
23146,234,deposit,27088.1,2025-10-04 12:50:07
23147,4666,deposit,35475.08,2025-08-12 12:50:07
23148,227,withdraw,48355.46,2025-05-24 12:50:07
23149,4146,withdraw,22562.02,2025-12-20 12:50:07
23150,3157,withdraw,25527.13,2025-07-31 12:50:07
23151,894,withdraw,6305.42,2025-11-29 12:50:07
23152,482,deposit,42127.67,2025-09-28 12:50:07
23153,2679,withdraw,6081.34,2025-05-16 12:50:07
23154,808,deposit,26761.24,2025-09-26 12:50:07
23155,292,withdraw,31885.71,2025-03-23 12:50:07
23156,2744,withdraw,44298.85,2025-03-07 12:50:07
23157,3872,transfer,19672.03,2025-09-25 12:50:07
23158,3699,deposit,38961.76,2025-07-30 12:50:07
23159,4972,deposit,6274.81,2025-09-05 12:50:07
23160,4313,deposit,24220.28,2026-02-10 12:50:07
23161,1238,withdraw,10796.47,2025-10-19 12:50:07
23162,1045,withdraw,31928.42,2026-02-18 12:50:07
23163,3413,transfer,34972.78,2025-02-27 12:50:07
23164,904,deposit,7935.22,2025-12-14 12:50:07
23165,11,transfer,14546.25,2025-10-24 12:50:07
23166,3753,withdraw,43275.2,2026-02-01 12:50:07
23167,4894,transfer,49938.18,2025-11-01 12:50:07
23168,2951,withdraw,8117.92,2025-05-24 12:50:07
23169,1134,deposit,3168.51,2025-12-17 12:50:07
23170,4741,withdraw,19601.72,2025-08-02 12:50:07
23171,292,withdraw,35346.79,2025-03-27 12:50:07
23172,2282,deposit,22097.82,2025-11-06 12:50:07
23173,1943,transfer,41464.77,2025-09-27 12:50:07
23174,2183,transfer,33625.4,2025-08-14 12:50:07
23175,3204,withdraw,8944.73,2025-06-23 12:50:07
23176,1439,deposit,17351.0,2026-01-23 12:50:07
23177,4445,deposit,48012.55,2025-04-10 12:50:07
23178,1965,withdraw,29236.26,2026-01-22 12:50:07
23179,4071,transfer,29512.09,2025-09-15 12:50:07
23180,555,withdraw,8259.69,2025-05-03 12:50:07
23181,836,transfer,927.98,2025-06-24 12:50:07
23182,2010,withdraw,13594.36,2025-08-10 12:50:07
23183,2048,deposit,42898.94,2025-05-11 12:50:07
23184,2598,deposit,35087.95,2025-10-09 12:50:07
23185,1338,transfer,14399.41,2026-02-21 12:50:07
23186,3582,transfer,15407.37,2025-05-13 12:50:07
23187,3280,deposit,45599.02,2025-11-28 12:50:07
23188,2166,transfer,12713.34,2025-12-21 12:50:07
23189,926,transfer,27432.28,2025-11-03 12:50:07
23190,1353,transfer,21165.68,2025-10-04 12:50:07
23191,215,withdraw,49704.32,2025-07-17 12:50:07
23192,1785,deposit,41938.14,2025-07-14 12:50:07
23193,1613,transfer,13218.33,2025-03-24 12:50:07
23194,3426,transfer,33720.42,2025-12-12 12:50:07
23195,178,deposit,32195.6,2025-10-05 12:50:07
23196,4556,withdraw,16233.13,2026-01-25 12:50:07
23197,3860,deposit,17642.65,2025-05-04 12:50:07
23198,2441,transfer,40520.19,2025-05-18 12:50:07
23199,3176,withdraw,38096.65,2025-12-02 12:50:07
23200,195,deposit,19169.0,2025-11-09 12:50:07
23201,659,transfer,49247.21,2025-07-15 12:50:07
23202,2406,transfer,16806.65,2025-05-01 12:50:07
23203,3774,transfer,47905.13,2025-10-10 12:50:07
23204,4868,withdraw,34807.19,2025-10-11 12:50:07
23205,4262,withdraw,26239.3,2025-10-04 12:50:07
23206,1856,transfer,41981.09,2026-02-10 12:50:07
23207,1801,withdraw,25818.97,2025-04-06 12:50:07
23208,731,deposit,41202.63,2025-05-12 12:50:07
23209,565,transfer,4347.02,2025-04-03 12:50:07
23210,649,transfer,29438.6,2025-06-30 12:50:07
23211,499,withdraw,6476.26,2025-08-12 12:50:07
23212,3194,deposit,10784.04,2025-05-22 12:50:07
23213,2238,deposit,985.65,2025-09-11 12:50:07
23214,4703,withdraw,15245.81,2025-05-09 12:50:07
23215,1268,withdraw,47607.04,2025-08-31 12:50:07
23216,581,withdraw,26384.19,2025-05-26 12:50:07
23217,4055,deposit,6862.67,2025-05-28 12:50:07
23218,1074,transfer,47689.11,2025-03-27 12:50:07
23219,4992,withdraw,42038.79,2025-08-01 12:50:07
23220,1238,deposit,15102.79,2026-02-02 12:50:07
23221,4212,withdraw,5376.05,2025-05-24 12:50:07
23222,1224,withdraw,37971.47,2025-03-23 12:50:07
23223,3949,withdraw,36936.77,2025-05-14 12:50:07
23224,2472,transfer,41612.34,2025-05-04 12:50:07
23225,4588,transfer,39124.93,2025-08-31 12:50:07
23226,3706,withdraw,28654.82,2025-04-24 12:50:07
23227,4472,deposit,26042.98,2025-11-16 12:50:07
23228,4581,deposit,47761.4,2025-05-25 12:50:07
23229,4295,transfer,14046.86,2025-11-08 12:50:07
23230,4241,withdraw,1375.05,2025-04-24 12:50:07
23231,3527,withdraw,46474.82,2025-03-24 12:50:07
23232,192,withdraw,47516.57,2025-12-07 12:50:07
23233,2037,transfer,29124.39,2025-03-16 12:50:07
23234,3525,deposit,34182.58,2025-11-03 12:50:07
23235,970,deposit,40268.13,2025-03-06 12:50:07
23236,3357,transfer,18029.6,2025-09-03 12:50:07
23237,4752,deposit,39741.99,2025-10-19 12:50:07
23238,1715,deposit,13153.09,2025-09-15 12:50:07
23239,4944,transfer,22935.55,2025-03-17 12:50:07
23240,768,deposit,31512.6,2025-03-23 12:50:07
23241,3827,withdraw,27446.13,2025-11-13 12:50:07
23242,4711,deposit,14640.26,2025-07-21 12:50:07
23243,1758,deposit,22881.67,2025-11-25 12:50:07
23244,273,transfer,27541.43,2025-06-07 12:50:07
23245,1198,transfer,13500.77,2025-12-11 12:50:07
23246,834,deposit,32686.66,2025-11-06 12:50:07
23247,4911,deposit,24888.97,2025-12-23 12:50:07
23248,3538,transfer,24743.53,2025-10-19 12:50:07
23249,788,deposit,24366.82,2025-05-10 12:50:07
23250,2177,transfer,16380.01,2025-06-27 12:50:07
23251,15,withdraw,13684.3,2026-02-20 12:50:07
23252,3424,transfer,10979.41,2025-08-09 12:50:07
23253,4068,transfer,23839.27,2025-09-11 12:50:07
23254,2359,deposit,19628.39,2026-02-05 12:50:07
23255,1924,transfer,8636.8,2025-11-19 12:50:07
23256,3971,transfer,12713.88,2025-12-27 12:50:07
23257,654,withdraw,49870.66,2025-09-09 12:50:07
23258,1764,withdraw,30283.97,2025-08-19 12:50:07
23259,1027,withdraw,41336.98,2025-11-27 12:50:07
23260,4510,deposit,9832.56,2026-02-23 12:50:07
23261,2651,transfer,6809.87,2026-02-17 12:50:07
23262,1735,transfer,5345.62,2025-09-05 12:50:07
23263,3382,withdraw,44294.46,2026-02-25 12:50:07
23264,16,deposit,45069.59,2025-12-17 12:50:07
23265,3192,withdraw,32094.82,2025-03-19 12:50:07
23266,1163,transfer,29573.57,2025-10-17 12:50:07
23267,3776,withdraw,11482.85,2025-04-11 12:50:07
23268,4355,withdraw,39767.87,2026-02-05 12:50:07
23269,594,withdraw,906.8,2026-01-09 12:50:07
23270,795,withdraw,11244.61,2026-02-14 12:50:07
23271,2810,deposit,7986.03,2025-07-21 12:50:07
23272,3138,withdraw,28292.01,2025-04-15 12:50:07
23273,4134,withdraw,18126.86,2025-11-20 12:50:07
23274,2887,transfer,3400.43,2025-12-22 12:50:07
23275,3943,withdraw,43167.91,2025-08-12 12:50:07
23276,4311,transfer,38356.29,2025-09-22 12:50:07
23277,215,deposit,37918.35,2025-12-06 12:50:07
23278,1206,deposit,7564.58,2026-02-25 12:50:07
23279,4842,transfer,1135.99,2025-07-08 12:50:07
23280,692,transfer,2656.04,2025-10-05 12:50:07
23281,2916,deposit,6670.84,2025-07-23 12:50:07
23282,3887,deposit,5765.12,2025-09-21 12:50:07
23283,689,withdraw,45418.03,2025-12-04 12:50:07
23284,4630,deposit,7516.26,2026-01-12 12:50:07
23285,1094,withdraw,8617.64,2025-10-10 12:50:07
23286,1094,withdraw,31330.96,2025-04-11 12:50:07
23287,2125,withdraw,47578.01,2025-03-18 12:50:07
23288,4102,deposit,26956.33,2025-11-17 12:50:07
23289,614,transfer,6913.63,2026-01-23 12:50:07
23290,226,withdraw,26377.52,2025-12-15 12:50:07
23291,3332,deposit,33793.18,2026-02-14 12:50:07
23292,3535,transfer,18748.49,2025-12-12 12:50:07
23293,4221,transfer,7278.24,2025-10-28 12:50:07
23294,2536,deposit,49797.32,2025-10-01 12:50:07
23295,1800,transfer,47421.78,2025-12-09 12:50:07
23296,2647,withdraw,7892.18,2025-11-29 12:50:07
23297,4968,deposit,29281.74,2025-05-07 12:50:07
23298,28,deposit,16774.57,2025-12-21 12:50:07
23299,1601,transfer,26859.36,2025-04-22 12:50:07
23300,4205,withdraw,27798.93,2026-02-06 12:50:07
23301,2195,deposit,44989.62,2026-01-07 12:50:07
23302,1388,withdraw,45114.89,2025-12-09 12:50:07
23303,604,withdraw,2311.26,2025-07-26 12:50:07
23304,1029,transfer,34118.55,2025-06-29 12:50:07
23305,3344,withdraw,5709.92,2026-02-21 12:50:07
23306,1499,transfer,45505.98,2025-12-23 12:50:07
23307,439,withdraw,3892.54,2025-02-25 12:50:07
23308,4036,withdraw,12344.82,2025-11-02 12:50:07
23309,4203,transfer,36617.87,2025-03-04 12:50:07
23310,4782,withdraw,44514.41,2025-03-07 12:50:07
23311,4230,transfer,33496.65,2025-03-20 12:50:07
23312,2633,withdraw,11158.65,2025-09-04 12:50:07
23313,524,deposit,22988.91,2025-04-30 12:50:07
23314,2769,deposit,45075.05,2025-07-11 12:50:07
23315,1966,deposit,23149.96,2025-08-17 12:50:07
23316,2163,withdraw,12799.82,2025-09-22 12:50:07
23317,1415,transfer,21277.88,2025-03-15 12:50:07
23318,1219,transfer,43778.24,2025-03-04 12:50:07
23319,4254,deposit,25407.83,2025-09-22 12:50:07
23320,3322,deposit,12904.53,2025-07-27 12:50:07
23321,4286,withdraw,46532.52,2025-04-25 12:50:07
23322,361,withdraw,23663.96,2025-08-27 12:50:07
23323,4537,withdraw,17477.63,2025-03-09 12:50:07
23324,498,deposit,32144.69,2025-06-24 12:50:07
23325,4682,withdraw,3851.38,2025-09-08 12:50:07
23326,566,withdraw,42998.4,2026-02-21 12:50:07
23327,414,deposit,45091.43,2025-06-27 12:50:07
23328,2176,deposit,33985.24,2025-04-01 12:50:07
23329,4768,withdraw,47112.72,2025-12-25 12:50:07
23330,705,deposit,582.67,2025-08-30 12:50:07
23331,3510,deposit,43707.32,2025-12-18 12:50:07
23332,2380,deposit,43861.68,2025-03-02 12:50:07
23333,166,deposit,13983.28,2025-04-04 12:50:07
23334,1337,withdraw,25670.11,2025-09-30 12:50:07
23335,4563,deposit,4608.94,2025-03-03 12:50:07
23336,2126,withdraw,7721.36,2025-08-19 12:50:07
23337,1120,withdraw,17096.79,2025-12-19 12:50:07
23338,4250,withdraw,19718.23,2026-01-11 12:50:07
23339,1028,transfer,5490.02,2025-08-24 12:50:07
23340,2736,withdraw,33464.66,2026-02-15 12:50:07
23341,2128,withdraw,26626.86,2025-11-05 12:50:07
23342,1179,withdraw,43603.0,2025-06-22 12:50:07
23343,2269,withdraw,40995.42,2025-07-29 12:50:07
23344,254,transfer,32245.28,2025-10-18 12:50:07
23345,4619,transfer,16587.73,2025-06-21 12:50:07
23346,3101,transfer,10541.21,2025-08-10 12:50:07
23347,3320,deposit,22142.19,2026-01-15 12:50:07
23348,4554,withdraw,17521.8,2025-10-26 12:50:07
23349,3352,transfer,21533.39,2025-10-17 12:50:07
23350,2979,transfer,26418.24,2026-01-20 12:50:07
23351,3723,transfer,34593.98,2025-06-16 12:50:07
23352,4747,transfer,14193.85,2026-02-04 12:50:07
23353,4561,withdraw,45646.34,2025-12-19 12:50:07
23354,747,deposit,44912.16,2026-01-28 12:50:07
23355,2035,deposit,46752.42,2025-04-24 12:50:07
23356,814,transfer,30329.79,2025-10-08 12:50:07
23357,4705,transfer,23089.94,2025-07-26 12:50:07
23358,1,transfer,41462.02,2025-04-10 12:50:07
23359,109,transfer,36704.1,2025-07-09 12:50:07
23360,4828,withdraw,21050.07,2025-10-30 12:50:07
23361,3260,withdraw,5256.99,2025-05-04 12:50:07
23362,718,deposit,3466.91,2026-01-15 12:50:07
23363,630,withdraw,45043.39,2025-12-30 12:50:07
23364,657,transfer,32272.49,2025-09-11 12:50:07
23365,2938,deposit,18014.62,2026-01-07 12:50:07
23366,2469,withdraw,40621.57,2025-12-01 12:50:07
23367,1738,transfer,34172.76,2025-08-18 12:50:07
23368,1862,withdraw,44880.87,2025-05-22 12:50:07
23369,2900,withdraw,17339.03,2025-12-30 12:50:07
23370,1342,deposit,26916.54,2025-10-14 12:50:07
23371,1918,transfer,17471.92,2025-06-07 12:50:07
23372,3587,deposit,13828.35,2025-11-06 12:50:07
23373,1243,transfer,7028.21,2025-05-24 12:50:07
23374,3094,deposit,36109.71,2025-07-21 12:50:07
23375,3795,withdraw,13950.29,2025-07-07 12:50:07
23376,909,deposit,6785.6,2025-11-08 12:50:07
23377,1429,deposit,5876.41,2026-02-21 12:50:07
23378,2952,deposit,44473.41,2026-01-05 12:50:07
23379,719,deposit,28123.03,2025-06-27 12:50:07
23380,3295,deposit,2850.59,2026-02-01 12:50:07
23381,3100,transfer,28845.48,2025-06-22 12:50:07
23382,185,deposit,34939.15,2025-11-21 12:50:07
23383,1047,transfer,49486.73,2025-03-15 12:50:07
23384,2357,transfer,1052.08,2025-12-13 12:50:07
23385,2588,deposit,21844.6,2026-01-30 12:50:07
23386,3162,withdraw,47567.59,2025-10-16 12:50:07
23387,4838,withdraw,13308.13,2025-07-01 12:50:07
23388,1765,withdraw,35319.12,2025-07-18 12:50:07
23389,3039,deposit,783.58,2026-02-07 12:50:07
23390,2354,transfer,39325.43,2025-08-01 12:50:07
23391,3294,transfer,28373.35,2025-09-23 12:50:07
23392,1758,transfer,45297.99,2025-03-20 12:50:07
23393,748,transfer,42713.9,2025-05-08 12:50:07
23394,4073,deposit,41567.83,2025-11-10 12:50:07
23395,2337,transfer,42538.54,2025-10-29 12:50:07
23396,257,transfer,16092.44,2025-04-30 12:50:07
23397,4921,withdraw,21935.48,2025-03-30 12:50:07
23398,3084,deposit,5272.25,2025-11-30 12:50:07
23399,3606,withdraw,40521.2,2025-07-23 12:50:07
23400,4173,deposit,13702.18,2026-01-07 12:50:07
23401,4551,withdraw,30387.35,2025-05-20 12:50:07
23402,40,deposit,22891.57,2025-04-20 12:50:07
23403,4977,deposit,26994.9,2025-04-15 12:50:07
23404,4017,withdraw,5064.84,2025-05-14 12:50:07
23405,668,deposit,18067.76,2025-11-24 12:50:07
23406,4049,withdraw,6345.97,2025-03-31 12:50:07
23407,2915,deposit,35727.4,2025-05-27 12:50:07
23408,963,transfer,24726.05,2026-02-09 12:50:07
23409,491,deposit,35049.78,2025-05-11 12:50:07
23410,3390,withdraw,22140.54,2025-11-20 12:50:07
23411,1268,deposit,11663.44,2025-05-28 12:50:07
23412,3248,deposit,8395.03,2025-03-28 12:50:07
23413,4292,transfer,17298.8,2025-05-28 12:50:07
23414,1922,deposit,27809.7,2025-09-19 12:50:07
23415,1246,transfer,4949.61,2026-01-25 12:50:07
23416,3596,transfer,16263.0,2025-04-19 12:50:07
23417,4963,withdraw,8632.43,2025-10-08 12:50:07
23418,982,transfer,6317.57,2026-01-26 12:50:07
23419,1632,deposit,40164.84,2025-04-30 12:50:07
23420,3966,deposit,1873.76,2025-10-29 12:50:07
23421,3520,transfer,45669.69,2025-09-16 12:50:07
23422,189,withdraw,7925.96,2025-05-25 12:50:07
23423,2127,transfer,21510.99,2025-07-26 12:50:07
23424,816,transfer,30819.61,2025-11-12 12:50:07
23425,4781,transfer,45403.74,2025-07-23 12:50:07
23426,605,deposit,5735.89,2025-08-16 12:50:07
23427,3012,withdraw,4814.29,2025-03-18 12:50:07
23428,2,withdraw,541.31,2025-04-08 12:50:07
23429,3026,transfer,39820.04,2025-04-03 12:50:07
23430,1142,transfer,21481.05,2025-06-27 12:50:07
23431,2783,withdraw,36415.1,2026-01-11 12:50:07
23432,510,deposit,21587.5,2025-10-11 12:50:07
23433,2627,withdraw,12141.0,2025-12-22 12:50:07
23434,709,withdraw,19944.85,2026-02-23 12:50:07
23435,3406,withdraw,6833.21,2025-05-24 12:50:07
23436,1077,transfer,34908.28,2025-05-18 12:50:07
23437,1136,deposit,3591.45,2025-11-02 12:50:07
23438,2884,transfer,43273.33,2025-08-15 12:50:07
23439,2532,deposit,34829.96,2025-11-13 12:50:07
23440,2360,transfer,43796.49,2025-06-18 12:50:07
23441,14,deposit,24771.03,2025-07-15 12:50:07
23442,1554,withdraw,37746.77,2025-05-28 12:50:07
23443,3232,withdraw,4490.11,2025-12-20 12:50:07
23444,768,deposit,25111.97,2025-08-11 12:50:07
23445,2696,withdraw,19911.6,2025-08-10 12:50:07
23446,2373,transfer,44352.64,2025-07-27 12:50:07
23447,2077,transfer,41684.25,2025-09-08 12:50:07
23448,4960,transfer,24154.82,2025-04-25 12:50:07
23449,1735,deposit,19018.84,2025-06-17 12:50:07
23450,3075,withdraw,2344.95,2025-06-02 12:50:07
23451,3469,deposit,17829.95,2025-09-23 12:50:07
23452,4879,transfer,17041.36,2026-02-19 12:50:07
23453,4302,transfer,18658.66,2025-05-04 12:50:07
23454,1568,deposit,43779.73,2025-12-16 12:50:07
23455,3168,deposit,2199.75,2025-03-03 12:50:07
23456,728,transfer,34486.78,2025-03-09 12:50:07
23457,312,deposit,8986.37,2025-06-07 12:50:07
23458,4132,withdraw,15335.15,2025-10-14 12:50:07
23459,4474,deposit,27803.89,2025-12-11 12:50:07
23460,1186,withdraw,14507.87,2025-10-27 12:50:07
23461,3259,deposit,4910.64,2025-08-14 12:50:07
23462,876,withdraw,14435.23,2025-10-18 12:50:07
23463,4485,withdraw,37137.79,2025-03-27 12:50:07
23464,804,withdraw,19236.04,2025-04-11 12:50:07
23465,812,withdraw,27200.68,2025-04-25 12:50:07
23466,4081,transfer,8070.76,2025-08-04 12:50:07
23467,2430,deposit,44522.09,2025-04-03 12:50:07
23468,2422,transfer,44409.98,2025-09-18 12:50:07
23469,58,transfer,44361.05,2025-04-15 12:50:07
23470,4026,transfer,13068.14,2025-10-23 12:50:07
23471,2028,withdraw,20745.02,2026-01-23 12:50:07
23472,2088,deposit,19728.2,2025-11-02 12:50:07
23473,2933,deposit,7185.2,2026-01-24 12:50:07
23474,4720,transfer,46166.96,2025-12-12 12:50:07
23475,2135,deposit,31255.99,2025-11-26 12:50:07
23476,4607,deposit,28243.42,2025-04-01 12:50:07
23477,1743,deposit,17287.46,2025-08-14 12:50:07
23478,1888,deposit,46374.14,2025-08-26 12:50:07
23479,2670,withdraw,46689.39,2025-10-28 12:50:07
23480,4861,transfer,13693.81,2026-02-12 12:50:07
23481,1956,deposit,10688.44,2025-09-12 12:50:07
23482,1200,withdraw,10067.79,2026-02-18 12:50:07
23483,2178,transfer,14288.64,2025-11-20 12:50:07
23484,333,deposit,40357.39,2025-08-23 12:50:07
23485,53,deposit,16765.71,2026-02-02 12:50:07
23486,1564,transfer,38889.28,2025-11-23 12:50:07
23487,706,withdraw,40119.81,2025-10-08 12:50:07
23488,64,withdraw,21176.81,2025-06-26 12:50:07
23489,2356,deposit,32592.04,2026-01-01 12:50:07
23490,980,withdraw,31768.81,2025-10-16 12:50:07
23491,1915,transfer,48238.74,2025-10-15 12:50:07
23492,707,deposit,7380.85,2025-06-13 12:50:07
23493,4705,transfer,47070.02,2025-06-11 12:50:07
23494,4055,withdraw,5788.55,2026-02-21 12:50:07
23495,1138,deposit,5917.39,2025-06-24 12:50:07
23496,2374,transfer,4171.58,2025-09-28 12:50:07
23497,2546,deposit,17241.6,2025-02-25 12:50:07
23498,4462,transfer,10763.39,2025-03-04 12:50:07
23499,580,transfer,46231.28,2025-05-11 12:50:07
23500,775,deposit,49100.23,2025-08-10 12:50:07
23501,1939,withdraw,27547.16,2025-05-04 12:50:07
23502,1293,deposit,27398.7,2025-09-05 12:50:07
23503,3742,transfer,46705.57,2025-09-26 12:50:07
23504,782,transfer,30498.0,2025-09-02 12:50:07
23505,712,deposit,32171.55,2025-08-02 12:50:07
23506,4090,withdraw,12658.55,2026-01-21 12:50:07
23507,2478,withdraw,36955.59,2025-07-17 12:50:07
23508,3559,transfer,11856.51,2025-09-30 12:50:07
23509,4499,withdraw,5989.23,2025-07-25 12:50:07
23510,36,transfer,22376.12,2025-12-17 12:50:07
23511,4194,transfer,33212.2,2025-09-09 12:50:07
23512,4861,deposit,49878.22,2025-06-10 12:50:07
23513,1402,transfer,28805.15,2025-09-20 12:50:07
23514,3801,deposit,38540.7,2025-09-16 12:50:07
23515,2738,withdraw,11522.24,2025-10-27 12:50:07
23516,4730,transfer,37421.88,2025-04-09 12:50:07
23517,4150,transfer,14152.28,2025-08-18 12:50:07
23518,181,deposit,13675.62,2025-06-23 12:50:07
23519,2263,withdraw,40966.98,2025-04-18 12:50:07
23520,1664,deposit,15313.86,2025-02-27 12:50:07
23521,1123,withdraw,25497.75,2026-01-11 12:50:07
23522,77,deposit,13783.58,2025-11-04 12:50:07
23523,4596,withdraw,25312.23,2025-05-14 12:50:07
23524,65,deposit,47070.33,2026-01-28 12:50:07
23525,535,deposit,7217.55,2025-03-12 12:50:07
23526,2434,deposit,7067.55,2026-01-31 12:50:07
23527,1952,withdraw,46852.54,2026-02-20 12:50:07
23528,3269,transfer,4856.69,2025-10-13 12:50:07
23529,3380,deposit,28903.05,2025-06-14 12:50:07
23530,2902,deposit,26968.25,2025-10-14 12:50:07
23531,2704,withdraw,22514.38,2026-01-16 12:50:07
23532,958,withdraw,26882.28,2026-01-04 12:50:07
23533,1073,withdraw,28604.89,2026-02-23 12:50:07
23534,16,deposit,41355.28,2025-08-19 12:50:07
23535,1028,withdraw,40371.58,2025-12-25 12:50:07
23536,3191,transfer,27099.65,2025-10-21 12:50:07
23537,2334,withdraw,36351.42,2026-02-25 12:50:07
23538,4846,deposit,35114.74,2025-06-09 12:50:07
23539,4116,withdraw,41806.27,2025-04-27 12:50:07
23540,2610,transfer,4447.61,2025-10-03 12:50:07
